1  3   9   34
1  3   9   36
1  3   9   85
1  3   9   86
1  3   9   90
1  3   10  24
1  3   10  34
1  3   10  36
1  3   10  85
1  3   10  86
1  3   10  90
1  3   24  29
1  3   24  34
1  3   24  36
1  3   24  38
1  3   24  39
1  3   24  48
1  3   24  52
1  3   24  53
1  3   24  56
1  3   24  58
1  3   24  61
1  3   24  66
1  3   24  69
1  3   24  77
1  3   24  85
1  3   24  86
1  3   24  90
1  3   24  94
1  3   24  95
1  3   24  101
1  3   24  102
1  3   24  110
1  3   24  116
1  3   29  34
1  3   29  36
1  3   29  39
1  3   29  52
1  3   29  56
1  3   29  61
1  3   29  66
1  3   29  85
1  3   29  86
1  3   29  90
1  3   29  95
1  3   29  101
1  3   29  110
1  3   34  36
1  3   34  38
1  3   34  39
1  3   34  48
1  3   34  52
1  3   34  53
1  3   34  56
1  3   34  58
1  3   34  59
1  3   34  61
1  3   34  63
1  3   34  66
1  3   34  67
1  3   34  69
1  3   34  76
1  3   34  77
1  3   34  85
1  3   34  86
1  3   34  90
1  3   34  94
1  3   34  95
1  3   34  101
1  3   34  102
1  3   34  110
1  3   34  116
1  3   36  38
1  3   36  39
1  3   36  48
1  3   36  52
1  3   36  53
1  3   36  56
1  3   36  58
1  3   36  59
1  3   36  61
1  3   36  63
1  3   36  66
1  3   36  67
1  3   36  69
1  3   36  76
1  3   36  77
1  3   36  85
1  3   36  86
1  3   36  90
1  3   36  94
1  3   36  95
1  3   36  101
1  3   36  102
1  3   36  110
1  3   36  116
1  3   38  48
1  3   38  53
1  3   38  58
1  3   38  59
1  3   38  63
1  3   38  67
1  3   38  76
1  3   38  85
1  3   38  86
1  3   38  90
1  3   38  94
1  3   38  102
1  3   38  110
1  3   39  52
1  3   39  56
1  3   39  61
1  3   39  66
1  3   39  85
1  3   39  86
1  3   39  90
1  3   39  95
1  3   39  101
1  3   48  53
1  3   48  58
1  3   48  85
1  3   48  86
1  3   48  90
1  3   48  94
1  3   48  102
1  3   48  110
1  3   52  56
1  3   52  61
1  3   52  66
1  3   52  85
1  3   52  86
1  3   52  90
1  3   52  95
1  3   52  101
1  3   53  58
1  3   53  85
1  3   53  86
1  3   53  90
1  3   53  94
1  3   53  102
1  3   53  110
1  3   56  61
1  3   56  66
1  3   56  85
1  3   56  86
1  3   56  90
1  3   56  95
1  3   56  101
1  3   58  85
1  3   58  86
1  3   58  90
1  3   58  94
1  3   58  102
1  3   58  110
1  3   59  63
1  3   59  67
1  3   59  76
1  3   59  85
1  3   59  86
1  3   59  90
1  3   61  66
1  3   61  85
1  3   61  86
1  3   61  90
1  3   61  95
1  3   61  101
1  3   61  110
1  3   63  67
1  3   63  76
1  3   63  85
1  3   63  86
1  3   63  90
1  3   66  85
1  3   66  86
1  3   66  90
1  3   66  95
1  3   66  101
1  3   66  110
1  3   67  76
1  3   67  85
1  3   67  86
1  3   67  90
1  3   67  110
1  3   69  85
1  3   69  86
1  3   69  90
1  3   76  85
1  3   76  86
1  3   76  90
1  3   76  110
1  3   77  85
1  3   77  86
1  3   77  90
1  3   85  86
1  3   85  90
1  3   85  94
1  3   85  95
1  3   85  101
1  3   85  102
1  3   85  110
1  3   85  116
1  3   86  90
1  3   86  94
1  3   86  95
1  3   86  101
1  3   86  102
1  3   86  110
1  3   86  116
1  3   90  94
1  3   90  95
1  3   90  101
1  3   90  102
1  3   90  110
1  3   90  116
1  3   94  102
1  3   94  110
1  3   95  101
1  3   102 110
1  6   9   34
1  6   9   36
1  6   9   85
1  6   9   86
1  6   10  24
1  6   10  34
1  6   10  36
1  6   10  85
1  6   10  86
1  6   10  90
1  6   10  110
1  6   24  29
1  6   24  34
1  6   24  36
1  6   24  38
1  6   24  39
1  6   24  48
1  6   24  52
1  6   24  53
1  6   24  56
1  6   24  58
1  6   24  61
1  6   24  66
1  6   24  69
1  6   24  77
1  6   24  85
1  6   24  86
1  6   24  90
1  6   24  94
1  6   24  95
1  6   24  101
1  6   24  102
1  6   24  110
1  6   29  34
1  6   29  36
1  6   29  39
1  6   29  52
1  6   29  56
1  6   29  61
1  6   29  66
1  6   29  85
1  6   29  86
1  6   29  90
1  6   29  95
1  6   29  101
1  6   29  110
1  6   34  36
1  6   34  38
1  6   34  39
1  6   34  48
1  6   34  52
1  6   34  53
1  6   34  56
1  6   34  58
1  6   34  59
1  6   34  61
1  6   34  63
1  6   34  66
1  6   34  67
1  6   34  69
1  6   34  76
1  6   34  77
1  6   34  85
1  6   34  86
1  6   34  90
1  6   34  94
1  6   34  95
1  6   34  101
1  6   34  102
1  6   34  110
1  6   36  38
1  6   36  39
1  6   36  48
1  6   36  52
1  6   36  53
1  6   36  56
1  6   36  58
1  6   36  59
1  6   36  61
1  6   36  63
1  6   36  66
1  6   36  67
1  6   36  69
1  6   36  76
1  6   36  77
1  6   36  85
1  6   36  86
1  6   36  90
1  6   36  94
1  6   36  95
1  6   36  101
1  6   36  102
1  6   36  110
1  6   38  48
1  6   38  53
1  6   38  58
1  6   38  85
1  6   38  86
1  6   38  90
1  6   38  94
1  6   38  102
1  6   38  110
1  6   39  52
1  6   39  56
1  6   39  61
1  6   39  66
1  6   39  85
1  6   39  86
1  6   39  90
1  6   39  95
1  6   39  101
1  6   48  53
1  6   48  58
1  6   48  85
1  6   48  86
1  6   48  90
1  6   48  94
1  6   48  102
1  6   48  110
1  6   52  56
1  6   52  61
1  6   52  66
1  6   52  85
1  6   52  86
1  6   52  90
1  6   52  95
1  6   52  101
1  6   53  58
1  6   53  85
1  6   53  86
1  6   53  90
1  6   53  94
1  6   53  102
1  6   53  110
1  6   56  61
1  6   56  66
1  6   56  85
1  6   56  86
1  6   56  90
1  6   56  95
1  6   56  101
1  6   58  85
1  6   58  86
1  6   58  90
1  6   58  94
1  6   58  102
1  6   58  110
1  6   59  85
1  6   59  86
1  6   61  66
1  6   61  85
1  6   61  86
1  6   61  90
1  6   61  95
1  6   61  101
1  6   61  110
1  6   63  85
1  6   63  86
1  6   66  85
1  6   66  86
1  6   66  90
1  6   66  95
1  6   66  101
1  6   66  110
1  6   67  85
1  6   67  86
1  6   67  90
1  6   69  85
1  6   69  86
1  6   69  90
1  6   76  85
1  6   76  86
1  6   76  90
1  6   77  85
1  6   77  86
1  6   77  90
1  6   85  86
1  6   85  90
1  6   85  94
1  6   85  95
1  6   85  101
1  6   85  102
1  6   85  110
1  6   86  90
1  6   86  94
1  6   86  95
1  6   86  101
1  6   86  102
1  6   86  110
1  6   90  94
1  6   90  95
1  6   90  101
1  6   90  102
1  6   90  110
1  6   94  102
1  6   94  110
1  6   95  101
1  6   102 110
1  7   24  34
1  7   24  36
1  7   24  38
1  7   24  48
1  7   24  53
1  7   24  58
1  7   24  85
1  7   24  86
1  7   24  90
1  7   24  94
1  7   24  102
1  7   24  110
1  7   34  36
1  7   34  38
1  7   34  48
1  7   34  53
1  7   34  58
1  7   34  85
1  7   34  86
1  7   34  90
1  7   34  94
1  7   34  102
1  7   34  110
1  7   36  38
1  7   36  48
1  7   36  53
1  7   36  58
1  7   36  85
1  7   36  86
1  7   36  90
1  7   36  94
1  7   36  102
1  7   36  110
1  7   38  48
1  7   38  53
1  7   38  58
1  7   38  85
1  7   38  86
1  7   38  90
1  7   38  94
1  7   38  102
1  7   38  110
1  7   48  53
1  7   48  58
1  7   48  85
1  7   48  86
1  7   48  90
1  7   48  94
1  7   48  102
1  7   48  110
1  7   53  58
1  7   53  85
1  7   53  86
1  7   53  90
1  7   53  94
1  7   53  102
1  7   53  110
1  7   58  85
1  7   58  86
1  7   58  90
1  7   58  94
1  7   58  102
1  7   58  110
1  7   85  86
1  7   85  90
1  7   85  94
1  7   85  102
1  7   85  110
1  7   86  90
1  7   86  94
1  7   86  102
1  7   86  110
1  7   90  94
1  7   90  102
1  7   90  110
1  7   94  102
1  7   94  110
1  7   102 110
1  9   24  34
1  9   24  36
1  9   24  38
1  9   24  48
1  9   24  53
1  9   24  58
1  9   24  59
1  9   24  63
1  9   24  67
1  9   24  76
1  9   24  85
1  9   24  86
1  9   24  90
1  9   24  94
1  9   24  102
1  9   24  110
1  9   29  34
1  9   29  36
1  9   29  53
1  9   29  85
1  9   29  86
1  9   29  90
1  9   34  36
1  9   34  38
1  9   34  48
1  9   34  53
1  9   34  58
1  9   34  59
1  9   34  63
1  9   34  67
1  9   34  76
1  9   34  85
1  9   34  86
1  9   34  90
1  9   34  93
1  9   34  94
1  9   34  102
1  9   34  110
1  9   36  38
1  9   36  48
1  9   36  53
1  9   36  58
1  9   36  59
1  9   36  63
1  9   36  67
1  9   36  76
1  9   36  85
1  9   36  86
1  9   36  90
1  9   36  93
1  9   36  94
1  9   36  102
1  9   36  110
1  9   38  48
1  9   38  53
1  9   38  58
1  9   38  59
1  9   38  63
1  9   38  67
1  9   38  76
1  9   38  85
1  9   38  86
1  9   38  90
1  9   38  94
1  9   38  102
1  9   38  110
1  9   48  53
1  9   48  58
1  9   48  85
1  9   48  86
1  9   48  90
1  9   48  94
1  9   48  102
1  9   48  110
1  9   53  58
1  9   53  59
1  9   53  63
1  9   53  67
1  9   53  76
1  9   53  85
1  9   53  86
1  9   53  90
1  9   53  94
1  9   53  102
1  9   53  110
1  9   58  85
1  9   58  86
1  9   58  90
1  9   58  94
1  9   58  102
1  9   58  110
1  9   59  63
1  9   59  67
1  9   59  76
1  9   59  85
1  9   59  86
1  9   59  90
1  9   59  110
1  9   63  67
1  9   63  76
1  9   63  85
1  9   63  86
1  9   63  90
1  9   63  110
1  9   67  76
1  9   67  85
1  9   67  86
1  9   67  90
1  9   67  93
1  9   67  110
1  9   76  85
1  9   76  86
1  9   76  90
1  9   76  93
1  9   76  110
1  9   85  86
1  9   85  90
1  9   85  93
1  9   85  94
1  9   85  102
1  9   85  110
1  9   86  90
1  9   86  93
1  9   86  94
1  9   86  102
1  9   86  110
1  9   90  93
1  9   90  94
1  9   90  102
1  9   90  110
1  9   94  102
1  9   94  110
1  9   102 110
1  10  13  34
1  10  13  36
1  10  13  38
1  10  13  85
1  10  13  86
1  10  13  90
1  10  24  29
1  10  24  34
1  10  24  36
1  10  24  38
1  10  24  39
1  10  24  48
1  10  24  52
1  10  24  53
1  10  24  56
1  10  24  58
1  10  24  61
1  10  24  66
1  10  24  69
1  10  24  77
1  10  24  85
1  10  24  86
1  10  24  90
1  10  24  94
1  10  24  95
1  10  24  101
1  10  24  102
1  10  24  110
1  10  24  116
1  10  24  117
1  10  29  34
1  10  29  36
1  10  29  39
1  10  29  52
1  10  29  56
1  10  29  61
1  10  29  66
1  10  29  85
1  10  29  86
1  10  29  90
1  10  29  95
1  10  29  101
1  10  29  110
1  10  34  36
1  10  34  38
1  10  34  39
1  10  34  48
1  10  34  52
1  10  34  53
1  10  34  56
1  10  34  58
1  10  34  59
1  10  34  61
1  10  34  63
1  10  34  66
1  10  34  67
1  10  34  69
1  10  34  76
1  10  34  77
1  10  34  85
1  10  34  86
1  10  34  90
1  10  34  94
1  10  34  95
1  10  34  101
1  10  34  102
1  10  34  110
1  10  34  116
1  10  34  117
1  10  36  38
1  10  36  39
1  10  36  48
1  10  36  52
1  10  36  53
1  10  36  56
1  10  36  58
1  10  36  59
1  10  36  61
1  10  36  63
1  10  36  66
1  10  36  67
1  10  36  69
1  10  36  76
1  10  36  77
1  10  36  85
1  10  36  86
1  10  36  90
1  10  36  94
1  10  36  95
1  10  36  101
1  10  36  102
1  10  36  110
1  10  36  116
1  10  36  117
1  10  38  48
1  10  38  53
1  10  38  58
1  10  38  59
1  10  38  63
1  10  38  67
1  10  38  76
1  10  38  85
1  10  38  86
1  10  38  90
1  10  38  94
1  10  38  102
1  10  38  110
1  10  39  52
1  10  39  56
1  10  39  61
1  10  39  66
1  10  39  85
1  10  39  86
1  10  39  90
1  10  39  95
1  10  39  101
1  10  48  53
1  10  48  58
1  10  48  85
1  10  48  86
1  10  48  90
1  10  48  94
1  10  48  102
1  10  48  110
1  10  52  56
1  10  52  61
1  10  52  66
1  10  52  85
1  10  52  86
1  10  52  90
1  10  52  95
1  10  52  101
1  10  53  58
1  10  53  85
1  10  53  86
1  10  53  90
1  10  53  94
1  10  53  102
1  10  53  110
1  10  56  61
1  10  56  66
1  10  56  85
1  10  56  86
1  10  56  90
1  10  56  95
1  10  56  101
1  10  58  85
1  10  58  86
1  10  58  90
1  10  58  94
1  10  58  102
1  10  58  110
1  10  59  85
1  10  59  86
1  10  59  90
1  10  59  110
1  10  61  66
1  10  61  85
1  10  61  86
1  10  61  90
1  10  61  95
1  10  61  101
1  10  61  110
1  10  63  85
1  10  63  86
1  10  63  90
1  10  63  110
1  10  66  85
1  10  66  86
1  10  66  90
1  10  66  95
1  10  66  101
1  10  66  110
1  10  67  85
1  10  67  86
1  10  67  90
1  10  67  110
1  10  69  85
1  10  69  86
1  10  69  90
1  10  69  110
1  10  76  85
1  10  76  86
1  10  76  90
1  10  76  110
1  10  77  85
1  10  77  86
1  10  77  90
1  10  77  110
1  10  85  86
1  10  85  90
1  10  85  94
1  10  85  95
1  10  85  101
1  10  85  102
1  10  85  110
1  10  85  116
1  10  85  117
1  10  86  90
1  10  86  94
1  10  86  95
1  10  86  101
1  10  86  102
1  10  86  110
1  10  86  116
1  10  86  117
1  10  90  94
1  10  90  95
1  10  90  101
1  10  90  102
1  10  90  110
1  10  90  116
1  10  90  117
1  10  94  102
1  10  94  110
1  10  95  101
1  10  102 110
1  11  24  29
1  11  24  34
1  11  24  36
1  11  24  39
1  11  24  52
1  11  24  56
1  11  24  61
1  11  24  66
1  11  24  85
1  11  24  86
1  11  24  90
1  11  24  95
1  11  24  101
1  11  29  34
1  11  29  36
1  11  29  39
1  11  29  52
1  11  29  56
1  11  29  61
1  11  29  66
1  11  29  85
1  11  29  86
1  11  29  90
1  11  29  95
1  11  29  101
1  11  34  36
1  11  34  39
1  11  34  52
1  11  34  56
1  11  34  61
1  11  34  66
1  11  34  85
1  11  34  86
1  11  34  90
1  11  34  95
1  11  34  101
1  11  36  39
1  11  36  52
1  11  36  56
1  11  36  61
1  11  36  66
1  11  36  85
1  11  36  86
1  11  36  90
1  11  36  95
1  11  36  101
1  11  39  52
1  11  39  56
1  11  39  61
1  11  39  66
1  11  39  85
1  11  39  86
1  11  39  90
1  11  39  95
1  11  39  101
1  11  52  56
1  11  52  61
1  11  52  66
1  11  52  85
1  11  52  86
1  11  52  90
1  11  52  95
1  11  52  101
1  11  56  61
1  11  56  66
1  11  56  85
1  11  56  86
1  11  56  90
1  11  56  95
1  11  56  101
1  11  61  66
1  11  61  85
1  11  61  86
1  11  61  90
1  11  61  95
1  11  61  101
1  11  66  85
1  11  66  86
1  11  66  90
1  11  66  95
1  11  66  101
1  11  85  86
1  11  85  90
1  11  85  95
1  11  85  101
1  11  86  90
1  11  86  95
1  11  86  101
1  11  90  95
1  11  90  101
1  11  95  101
1  13  24  34
1  13  24  36
1  13  24  38
1  13  24  48
1  13  24  53
1  13  24  58
1  13  24  85
1  13  24  86
1  13  24  90
1  13  24  94
1  13  24  102
1  13  24  110
1  13  34  36
1  13  34  38
1  13  34  48
1  13  34  53
1  13  34  58
1  13  34  59
1  13  34  63
1  13  34  67
1  13  34  76
1  13  34  85
1  13  34  86
1  13  34  90
1  13  34  94
1  13  34  102
1  13  34  110
1  13  36  38
1  13  36  48
1  13  36  53
1  13  36  58
1  13  36  59
1  13  36  63
1  13  36  67
1  13  36  76
1  13  36  85
1  13  36  86
1  13  36  90
1  13  36  94
1  13  36  102
1  13  36  110
1  13  38  48
1  13  38  53
1  13  38  58
1  13  38  59
1  13  38  63
1  13  38  67
1  13  38  76
1  13  38  85
1  13  38  86
1  13  38  90
1  13  38  94
1  13  38  102
1  13  38  110
1  13  48  53
1  13  48  58
1  13  48  85
1  13  48  86
1  13  48  90
1  13  48  94
1  13  48  102
1  13  48  110
1  13  53  58
1  13  53  85
1  13  53  86
1  13  53  90
1  13  53  94
1  13  53  102
1  13  53  110
1  13  58  85
1  13  58  86
1  13  58  90
1  13  58  94
1  13  58  102
1  13  58  110
1  13  59  85
1  13  59  86
1  13  59  90
1  13  63  85
1  13  63  86
1  13  63  90
1  13  67  85
1  13  67  86
1  13  67  90
1  13  67  110
1  13  76  85
1  13  76  86
1  13  76  90
1  13  85  86
1  13  85  90
1  13  85  94
1  13  85  102
1  13  85  110
1  13  86  90
1  13  86  94
1  13  86  102
1  13  86  110
1  13  90  94
1  13  90  102
1  13  90  110
1  13  94  102
1  13  94  110
1  13  102 110
1  14  24  29
1  14  24  34
1  14  24  36
1  14  24  39
1  14  24  52
1  14  24  56
1  14  24  61
1  14  24  66
1  14  24  85
1  14  24  86
1  14  24  90
1  14  24  95
